Gene_Region	chr	start	end	region	PromoterOnRegion	S2vS1_DS	S3vS2_DS	S2vS1_p0.05	S3vS2_p0.05	S2vS1_p0.01	S3vS2_p0.01	S2vS1_p1e-05	S3vS2_p1e-05
Mycn_R27	12	12791914	12811914	Region20		0.889062929128859	-3.82121112995378	0	1	0	1	0	0
Mycn_R27	12	12811914	12831914	Region21		-0.301536886477778	-5.27410515111602	0	1	0	1	0	1
Mycn_R27	12	12831914	12851914	Region22		4.31043940848739	-3.21843267443317	0	1	0	1	0	0
Mycn_R27	12	12851914	12871914	Region23	Gm48187	0.762526539337049	0.52373044164421	0	0	0	0	0	0
Mycn_R27	12	12871914	12891914	Region24		2.50717524394516	-1.30479125458533	0	1	0	0	0	0
Mycn_R27	12	12891914	12911914	Region25	4930519A11Rik; Gm40271; Rpl36-ps3	2.33469258587943	0.799716735162676	0	0	0	0	0	0
Mycn_R27	12	12911914	12931914	Region26	Rpl36-ps3	0.382015158277648	1.7919583742253	0	0	0	0	0	0
Mycn_R27	12	12931914	12951914	Region27	Mycn; Gm48201	NA	NA	NA	NA	NA	NA	NA	NA
Mycn_R27	12	12951914	12971914	Region28		1.9508682523981	-0.511860003398311	0	0	0	0	0	0
Mycn_R27	12	12971914	12991914	Region29	Gm35208	0.66782207707112	0.582974580579147	0	0	0	0	0	0
Mycn_R27	12	12991914	13011914	Region30		2.03321302870259	-0.43536515198378	0	0	0	0	0	0
Mycn_R27	12	13011914	13031914	Region31		1.41307903867624	-1.30512943914322	0	1	0	0	0	0
Mycn_R27	12	13031914	13051914	Region32		0.938424621880048	-0.533735662907362	0	0	0	0	0	0
Mycn_R27	12	13051914	13071914	Region33	Gm48209	0.383842588522953	-0.45305316141152	0	0	0	0	0	0
Mycn_R27	12	13071914	13091914	Region34		-0.879204610708972	-1.72849529760511	0	1	0	0	0	0
Mycn_R27	12	13091914	13111914	Region35	Gm35298	-0.53973131454906	-1.35961691135502	0	1	0	0	0	0
Mycn_R27	12	13111914	13131914	Region36	Gm48213	-3.23165731562172	-0.348236534951236	1	0	1	0	0	0
Mycn_R27	12	13131914	13151914	Region37	Rpl21-ps2	-1.23311310090729	-1.57131459131717	0	1	0	0	0	0
Mycn_R27	12	13151914	13171914	Region38	Rpl21-ps2; Gm24208	-0.617188175643139	0.620845940523403	0	0	0	0	0	0
Mycn_R27	12	13171914	13191914	Region39		-0.834619492150058	0.359069560358419	0	0	0	0	0	0
Mycn_R27	12	13191914	13211914	Region40		-1.80394771645708	0.38167044238672	1	0	0	0	0	0
Foxq1_R38	13	30993634	31008634	Region1	Gm11371	0.7804179331602	6.50704510698993	0	0	0	0	0	0
Foxq1_R38	13	31008634	31023634	Region2	Gm11371	0.416768771380936	9.14115649231787	0	0	0	0	0	0
Foxq1_R38	13	31023634	31038634	Region3		0.775880213703887	8.61522905842224	0	0	0	0	0	0
Foxq1_R38	13	31038634	31053634	Region4		0.853449193179205	5.42460929191685	0	0	0	0	0	0
Foxq1_R38	13	31053634	31068634	Region5		0.313426724808416	4.54127321398228	0	0	0	0	0	0
Foxq1_R38	13	31068634	31083634	Region6	Gm48662	0.571603916859483	-0.338262259164361	0	0	0	0	0	0
Foxq1_R38	13	31083634	31098634	Region7		-0.693601462682979	0.734155982330341	0	0	0	0	0	0
Foxq1_R38	13	31098634	31113634	Region8		1.0814078450463	0.446076444100356	0	0	0	0	0	0
Foxq1_R38	13	31113634	31128634	Region9		-0.674178541564261	0.618199470119606	0	0	0	0	0	0
Foxq1_R38	13	31128634	31143634	Region10		1.60397977054314	-0.592134891429363	0	0	0	0	0	0
Foxq1_R38	13	31143634	31158634	Region11		-0.403985011665372	2.81876378392917	0	0	0	0	0	0
Foxq1_R38	13	31158634	31173634	Region12		0.71903125381847	1.09495847360831	0	0	0	0	0	0
Foxq1_R38	13	31173634	31188634	Region13		-0.506519661459164	0.577814841543034	0	0	0	0	0	0
Foxq1_R38	13	31188634	31203634	Region14	Gm11372	-1.29494014759359	-0.38048352075824	0	0	0	0	0	0
Foxq1_R38	13	31203634	31218634	Region15		-1.47671202218204	-2.00564265252977	1	1	0	1	0	0
Foxq1_R38	13	31218634	31233634	Region16		-1.98284865370451	0.324517691429612	1	0	0	0	0	0
Foxq1_R38	13	31233634	31248634	Region17	4930401O12Rik	-0.755735691435648	-1.2254175605333	0	0	0	0	0	0
Foxq1_R38	13	31248634	31263634	Region18		-0.56012863425575	-0.399152336430156	0	0	0	0	0	0
Foxq1_R38	13	31263634	31278634	Region19		-0.587680433961714	0.453129367271453	0	0	0	0	0	0
Foxq1_R38	13	31278634	31293634	Region20		-1.38303589629667	1.81264273959311	1	0	0	0	0	0
Foxq1_R38	13	31293634	31308634	Region21		0.308463793474573	-0.802219527267075	0	0	0	0	0	0
Foxq1_R38	13	31308634	31323634	Region22		-1.03119918280405	-0.430743373647836	0	0	0	0	0	0
Foxq1_R38	13	31323634	31338634	Region23	Gm11373	-1.42537103389013	-1.79265331329207	1	1	0	0	0	0
Foxq1_R38	13	31338634	31353634	Region24	Gm22330	-1.38624873895512	-0.786364285673918	1	0	0	0	0	0
Foxq1_R38	13	31353634	31368634	Region25		-2.7205544741647	0.58773651519393	1	0	1	0	0	0
Foxq1_R38	13	31368634	31383634	Region26		-3.83853243370307	2.55516540783369	1	0	1	0	0	0
Foxq1_R38	13	31383634	31398634	Region27	Gm11376	-1.98976903453316	1.0229490568631	1	0	0	0	0	0
Foxq1_R38	13	31398634	31413634	Region28	G630018N14Rik	-1.71419310123874	0.347820523362022	1	0	0	0	0	0
Foxq1_R38	13	31413634	31428634	Region29	Gm23351	-2.76723165952037	1.79051614075699	1	0	1	0	0	0
Foxq1_R38	13	31428634	31443634	Region30		-1.71787677698422	0.795312976628615	1	0	0	0	0	0
Foxq1_R38	13	31443634	31458634	Region31		-2.5632748055778	2.11723193435335	1	0	1	0	0	0
Foxq1_R38	13	31458634	31473634	Region32		-2.15854153924962	0.725296935663961	1	0	1	0	0	0
Foxq1_R38	13	31473634	31488634	Region33		0.399043736425323	-0.908361760283341	0	0	0	0	0	0
Foxq1_R38	13	31488634	31503634	Region34		-1.17246810786491	0.653975443866055	0	0	0	0	0	0
Foxq1_R38	13	31503634	31518634	Region35		-1.13237429785758	-0.462823144060552	0	0	0	0	0	0
Foxq1_R38	13	31518634	31533634	Region36		-0.748479397645448	-2.17382681295373	0	1	0	1	0	0
Foxq1_R38	13	31533634	31548634	Region37		-1.92341647764573	-0.465686412429085	1	0	0	0	0	0
Foxq1_R38	13	31548634	31563634	Region38	A530084C06Rik; Foxq1; Gm11377	NA	NA	NA	NA	NA	NA	NA	NA
Foxq1_R38	13	31563634	31578634	Region39	Gm11377	-0.364099208037785	-2.56901830469194	0	1	0	1	0	0
Foxq1_R38	13	31578634	31593634	Region40		-0.520468837150716	0.408431222003926	0	0	0	0	0	0
Fhit_R23	14	10719535	10739535	Region1	Fhitos	0.917507603000615	3.73839770015788	0	0	0	0	0	0
Fhit_R23	14	10739535	10759535	Region2		1.53490679499606	4.67537398137508	0	0	0	0	0	0
Fhit_R23	14	10759535	10779535	Region3		1.22546012515264	4.63994793339692	0	0	0	0	0	0
Fhit_R23	14	10779535	10799535	Region4	Gm48437	1.20960491162796	3.58634276239991	0	0	0	0	0	0
Fhit_R23	14	10799535	10819535	Region5		1.90549814115821	3.57748881893707	0	0	0	0	0	0
Fhit_R23	14	10819535	10839535	Region6		2.95312522904593	1.94536101752446	0	0	0	0	0	0
Fhit_R23	14	10839535	10859535	Region7		2.58074389163557	1.59336547382722	0	0	0	0	0	0
Fhit_R23	14	10859535	10879535	Region8		2.75317723965824	0.751749653873367	0	0	0	0	0	0
Fhit_R23	14	10879535	10899535	Region9		1.48578989541277	-0.313203844021494	0	0	0	0	0	0
Fhit_R23	14	10899535	10919535	Region10		1.65650123453454	1.59887599436921	0	0	0	0	0	0
Fhit_R23	14	10919535	10939535	Region11		2.57020474190042	1.24501164285197	0	0	0	0	0	0
Fhit_R23	14	10939535	10959535	Region12		3.08313786657544	1.07124561926001	0	0	0	0	0	0
Fhit_R23	14	10959535	10979535	Region13		2.00767989601723	0.519575553876133	0	0	0	0	0	0
Fhit_R23	14	10979535	10999535	Region14		1.06840724683958	2.42714337101975	0	0	0	0	0	0
Fhit_R23	14	10999535	11019535	Region15		3.03816197283822	0.403670925779034	0	0	0	0	0	0
Fhit_R23	14	11019535	11039535	Region16		0.460411751714219	2.17947470568586	0	0	0	0	0	0
Fhit_R23	14	11039535	11059535	Region17		2.44171605685718	0.492952683128286	0	0	0	0	0	0
Fhit_R23	14	11059535	11079535	Region18		0.399824383025211	1.2652913725428	0	0	0	0	0	0
Fhit_R23	14	11079535	11099535	Region19		1.72463800172592	0.837831882979878	0	0	0	0	0	0
Fhit_R23	14	11099535	11119535	Region20		-1.32666715568821	5.58957815956859	1	0	0	0	0	0
Fhit_R23	14	11119535	11139535	Region21		0.544283808097277	1.85930810120858	0	0	0	0	0	0
Fhit_R23	14	11139535	11159535	Region22	Slc25a5-ps	-0.775659850709535	-2.03667248966047	0	1	0	1	0	0
Fhit_R23	14	11159535	11179535	Region23	Fhit; Slc25a5-ps	NA	NA	NA	NA	NA	NA	NA	NA
Fhit_R23	14	11179535	11199535	Region24		-0.655917485008616	-1.18279246432967	0	0	0	0	0	0
Fhit_R23	14	11199535	11219535	Region25		0.341078105562569	-1.40237231145953	0	1	0	0	0	0
Fhit_R23	14	11219535	11239535	Region26	Rpl21-ps4	-0.406111163355889	-1.6667959785787	0	1	0	0	0	0
Fhit_R23	14	11239535	11259535	Region27		-2.579476856265	-0.353863899273878	1	0	1	0	0	0
Fhit_R23	14	11259535	11279535	Region28		0.721830317415327	-1.62508446890032	0	1	0	0	0	0
Fhit_R23	14	11279535	11299535	Region29	Mir5124b	0.766840751967854	-2.58365654332265	0	1	0	1	0	0
Fhit_R23	14	11299535	11319535	Region30		0.632777479584789	-1.83476936554177	0	1	0	0	0	0
Fhit_R23	14	11319535	11339535	Region31	Gm25466	0.571316509687046	-3.03387874931638	0	1	0	1	0	0
Fhit_R23	14	11339535	11359535	Region32	Gm3839	-0.411835683872834	-2.31796745371606	0	1	0	1	0	0
Fhit_R23	14	11359535	11379535	Region33		-0.409679304018778	-1.62801749264864	0	1	0	0	0	0
Fhit_R23	14	11379535	11399535	Region34	Gm48592	-0.512504617444244	-5.80649762283509	0	1	0	1	0	1
Fhit_R23	14	11399535	11419535	Region35		0.499973161148071	-5.32168886052808	0	1	0	1	0	1
Fhit_R23	14	11419535	11439535	Region36		0.60136773175286	-4.01191077249227	0	1	0	1	0	0
Fhit_R23	14	11439535	11459535	Region37	Gm48594	0.483649971102726	-4.64841742206323	0	1	0	1	0	0
Fhit_R23	14	11459535	11479535	Region38	Gm48594	-0.393597881875476	-2.08319225825866	0	1	0	1	0	0
Fhit_R23	14	11479535	11499535	Region39	Gm8438	-1.03357878064384	1.2174852079585	0	0	0	0	0	0
Fhit_R23	14	11499535	11519535	Region40		0.950948569743551	0.34658896701301	0	0	0	0	0	0
Peg3_R26	7	6347931	6362931	Region1	Zfp78	1.00570972051235	0.703633362063833	0	0	0	0	0	0
Peg3_R26	7	6362931	6377931	Region2	Zfp78	2.24063893279033	1.01948069004085	0	0	0	0	0	0
Peg3_R26	7	6377931	6392931	Region3	Zfp28	2.02752634697495	0.970571485938765	0	0	0	0	0	0
Peg3_R26	7	6392931	6407931	Region4	Smim17; Gm16306; Gm16307	-0.717963679969185	2.77603681766122	0	0	0	0	0	0
Peg3_R26	7	6407931	6422931	Region5	Gm20715	-0.815094475260688	3.16768162195823	0	0	0	0	0	0
Peg3_R26	7	6422931	6437931	Region6	Olfr1344	0.753943244358843	-0.312843477785631	0	0	0	0	0	0
Peg3_R26	7	6437931	6452931	Region7	Olfr1344; Olfr1345-ps1	-0.355891395863471	1.12726198146753	0	0	0	0	0	0
Peg3_R26	7	6452931	6467931	Region8	Olfr1336; Olfr1346	1.04899416499267	0.356496887710186	0	0	0	0	0	0
Peg3_R26	7	6467931	6482931	Region9		-0.783038932774339	0.540034768119468	0	0	0	0	0	0
Peg3_R26	7	6482931	6497931	Region10	Olfr5	-0.379389450417039	0.504909825823031	0	0	0	0	0	0
Peg3_R26	7	6497931	6512931	Region11	Olfr1347; Olfr1348; n-R5s150	-0.319428799503261	-0.429709568682756	0	0	0	0	0	0
Peg3_R26	7	6512931	6527931	Region12	Olfr1349	-0.438553886092464	0.62598028765006	0	0	0	0	0	0
Peg3_R26	7	6527931	6542931	Region13	Gm7587	2.1914977006297	-1.22436589303507	0	0	0	0	0	0
Peg3_R26	7	6542931	6557931	Region14		0.633261057456413	0.352399118809351	0	0	0	0	0	0
Peg3_R26	7	6557931	6572931	Region15	Olfr1350	1.07142468793708	-1.97373276982787	0	1	0	0	0	0
Peg3_R26	7	6572931	6587931	Region16		-0.722120543265846	0.316453566975566	0	0	0	0	0	0
Peg3_R26	7	6587931	6602931	Region17		-0.445394518236848	-0.399271810780741	0	0	0	0	0	0
Peg3_R26	7	6602931	6617931	Region18		-0.448020322856787	-0.542700243400135	0	0	0	0	0	0
Peg3_R26	7	6617931	6632931	Region19		0.339286741131056	0.349349992703714	0	0	0	0	0	0
Peg3_R26	7	6632931	6647931	Region20		-0.400700858937053	-0.362204991942238	0	0	0	0	0	0
Peg3_R26	7	6647931	6662931	Region21	Zim2	0.409981475614453	-0.441800226135807	0	0	0	0	0	0
Peg3_R26	7	6662931	6677931	Region22	Zim2	-1.82478676838719	2.24344997906333	1	0	0	0	0	0
Peg3_R26	7	6677931	6692931	Region23		-1.4021623996157	1.73779301344353	1	0	0	0	0	0
Peg3_R26	7	6692931	6707931	Region24	Zim1	-1.93295645328503	1.24142364414066	1	0	0	0	0	0
Peg3_R26	7	6707931	6722931	Region25		-3.00705027761799	0.700707199377952	1	0	1	0	0	0
Peg3_R26	7	6722931	6737931	Region26	Peg3; Usp29; Gm27675	NA	NA	NA	NA	NA	NA	NA	NA
Peg3_R26	7	6737931	6752931	Region27	Gm44862; Gm44863	-3.53045384799002	1.04425051520829	1	0	1	0	0	0
Peg3_R26	7	6752931	6767931	Region28	Gm44863	-0.918929017690032	1.08374322628907	0	0	0	0	0	0
Peg3_R26	7	6767931	6782931	Region29		-1.93613490958952	1.26953523536241	1	0	0	0	0	0
Peg3_R26	7	6782931	6797931	Region30		-0.488937290345072	0.42638810090855	0	0	0	0	0	0
Peg3_R26	7	6797931	6812931	Region31	Mir3099; Gm44585; Gm44584	-2.00619758469104	2.35332149216109	1	0	1	0	0	0
Peg3_R26	7	6812931	6827931	Region32		-1.44949037305073	0.923886494042866	1	0	0	0	0	0
Peg3_R26	7	6827931	6842931	Region33	Gm22649	-1.18277991713747	0.438758006354685	0	0	0	0	0	0
Peg3_R26	7	6842931	6857931	Region34		-0.476446820190351	-0.75768844618393	0	0	0	0	0	0
Peg3_R26	7	6857931	6872931	Region35		-0.736726324699574	0.527845958609544	0	0	0	0	0	0
Peg3_R26	7	6872931	6887931	Region36		-0.516717663192347	0.774669012065156	0	0	0	0	0	0
Peg3_R26	7	6887931	6902931	Region37	Gm44586; Gm44587	-0.836482403439235	0.590059372564152	0	0	0	0	0	0
Peg3_R26	7	6902931	6917931	Region38		-0.500953786882794	1.22788735718314	0	0	0	0	0	0
Peg3_R26	7	6917931	6932931	Region39		-1.04569122429451	2.31739973105409	0	0	0	0	0	0
Peg3_R26	7	6932931	6947931	Region40		-0.352843478292653	1.26171886381803	0	0	0	0	0	0
Oit1_R23	14	7928754	7948754	Region1		0.888347824760302	7.78798035564575	0	0	0	0	0	0
Oit1_R23	14	7948754	7968754	Region2	Gm45521	0.956244152678767	12.6112671681172	0	0	0	0	0	0
Oit1_R23	14	7968754	7988754	Region3		1.55449497285353	7.70386640117462	0	0	0	0	0	0
Oit1_R23	14	7988754	8008754	Region4	Dnase1l3; Abhd6	1.28868030111063	7.31236798799335	0	0	0	0	0	0
Oit1_R23	14	8008754	8028754	Region5		3.55161195999444	2.74768102607311	0	0	0	0	0	0
Oit1_R23	14	8028754	8048754	Region6		6.41869847147439	1.8972825971345	0	0	0	0	0	0
Oit1_R23	14	8048754	8068754	Region7		3.9174953734533	2.81285837281078	0	0	0	0	0	0
Oit1_R23	14	8068754	8088754	Region8	Rpp14	2.56434498271443	1.45099380970801	0	0	0	0	0	0
Oit1_R23	14	8088754	8108754	Region9	Pxk	1.02434298032879	0.789236604313526	0	0	0	0	0	0
Oit1_R23	14	8108754	8128754	Region10		0.86844840531898	2.88223608222724	0	0	0	0	0	0
Oit1_R23	14	8128754	8148754	Region11		1.28507995881616	2.54679601962682	0	0	0	0	0	0
Oit1_R23	14	8148754	8168754	Region12		1.68923247801204	1.80637302922339	0	0	0	0	0	0
Oit1_R23	14	8168754	8188754	Region13	Pdhb	0.75216065123073	0.677235718215678	0	0	0	0	0	0
Oit1_R23	14	8188754	8208754	Region14		0.604323777566068	2.11372252187862	0	0	0	0	0	0
Oit1_R23	14	8208754	8228754	Region15	Kctd6	0.984507111309753	0.498744856096065	0	0	0	0	0	0
Oit1_R23	14	8228754	8248754	Region16		0.81845700219057	0.660523597678732	0	0	0	0	0	0
Oit1_R23	14	8248754	8268754	Region17	Acox2	0.441029173980211	2.11174752747643	0	0	0	0	0	0
Oit1_R23	14	8268754	8288754	Region18		-0.322000339324906	1.45352546777391	0	0	0	0	0	0
Oit1_R23	14	8288754	8308754	Region19		0.423834467104162	5.65128975800003	0	0	0	0	0	0
Oit1_R23	14	8308754	8328754	Region20	Fam107a	-1.01757829716402	6.3876869662589	0	0	0	0	0	0
Oit1_R23	14	8328754	8348754	Region21		1.61626707893217	1.07020804658463	0	0	0	0	0	0
Oit1_R23	14	8348754	8368754	Region22	2610318M16Rik	-1.19002543834129	-1.31972391414369	0	1	0	0	0	0
Oit1_R23	14	8368754	8388754	Region23	Oit1	NA	NA	NA	NA	NA	NA	NA	NA
Oit1_R23	14	8388754	8408754	Region24	Gm8416	-0.421527047707881	-2.18556082020556	0	1	0	1	0	0
Oit1_R23	14	8408754	8428754	Region25	Gm8416	-1.45096984627144	-1.09377073746002	1	0	0	0	0	0
Oit1_R23	14	8428754	8448754	Region26		-1.38170204818682	-1.20588907627198	1	0	0	0	0	0
Oit1_R23	14	8448754	8468754	Region27		-1.83114691936225	-1.25289135402559	1	0	0	0	0	0
Oit1_R23	14	8468754	8488754	Region28		-0.322540179689218	-1.79691154546991	0	1	0	0	0	0
Oit1_R23	14	8488754	8508754	Region29		-0.364488821205741	-1.61643164682882	0	1	0	0	0	0
Oit1_R23	14	8508754	8528754	Region30		0.333321770761112	-2.67699929173136	0	1	0	1	0	0
Oit1_R23	14	8528754	8548754	Region31		0.556237884077484	-3.45126041781855	0	1	0	1	0	0
Oit1_R23	14	8548754	8568754	Region32		-0.776485240836915	-2.71127551625764	0	1	0	1	0	0
Oit1_R23	14	8568754	8588754	Region33		-0.33238299681668	-1.61229724192711	0	1	0	0	0	0
Oit1_R23	14	8588754	8608754	Region34		-0.897042361506882	-5.06829367559953	0	1	0	1	0	1
Oit1_R23	14	8608754	8628754	Region35		-0.516742013723754	-3.73494208274262	0	1	0	1	0	0
Oit1_R23	14	8628754	8648754	Region36		-0.433180597448698	-1.66810221378029	0	1	0	0	0	0
Oit1_R23	14	8648754	8668754	Region37	4930452B06Rik; 4930455B14Rik	0.646427358581788	-6.11492430117597	0	1	0	1	0	1
Oit1_R23	14	8668754	8688754	Region38	Gm20241	0.329404122985593	-3.0939560588393	0	1	0	1	0	0
Oit1_R23	14	8688754	8708754	Region39		-1.24680692517447	1.62052706677211	0	0	0	0	0	0
Oit1_R23	14	8708754	8728754	Region40		1.53862916927931	-0.426996328037577	0	0	0	0	0	0
ApoB_R23	12	7527648	7547648	Region1		-0.785366494535648	1.98493138445441	0	0	0	0	0	0
ApoB_R23	12	7547648	7567648	Region2		-0.515751920949137	1.92770877388473	0	0	0	0	0	0
ApoB_R23	12	7567648	7587648	Region3		-0.60867831066398	3.75224588014881	0	0	0	0	0	0
ApoB_R23	12	7587648	7607648	Region4		-0.485929868988521	2.2230884005784	0	0	0	0	0	0
ApoB_R23	12	7607648	7627648	Region5		0.363591493578213	2.61606901215914	0	0	0	0	0	0
ApoB_R23	12	7627648	7647648	Region6		1.27937286701687	1.81389141235955	0	0	0	0	0	0
ApoB_R23	12	7647648	7667648	Region7		-1.15460479519601	2.8264420457882	0	0	0	0	0	0
ApoB_R23	12	7667648	7687648	Region8		-0.996943383587451	1.96152994204025	0	0	0	0	0	0
ApoB_R23	12	7687648	7707648	Region9		-0.472160463106389	2.18534801829309	0	0	0	0	0	0
ApoB_R23	12	7707648	7727648	Region10		0.442896118740023	0.501628664476175	0	0	0	0	0	0
ApoB_R23	12	7727648	7747648	Region11		0.309177479893319	-0.51560567052966	0	0	0	0	0	0
ApoB_R23	12	7747648	7767648	Region12		-1.56403647374776	0.512517372332954	1	0	0	0	0	0
ApoB_R23	12	7767648	7787648	Region13		-2.78449267251596	0.632361208914476	1	0	1	0	0	0
ApoB_R23	12	7787648	7807648	Region14		-1.83076046097031	4.18304663184721	1	0	0	0	0	0
ApoB_R23	12	7807648	7827648	Region15		-1.71493199421862	1.25629861413636	1	0	0	0	0	0
ApoB_R23	12	7827648	7847648	Region16		-1.96695261143397	2.81724159370017	1	0	0	0	0	0
ApoB_R23	12	7847648	7867648	Region17	Gm32828; Nfyc-ps	-1.94515520332261	1.83003733476529	1	0	0	0	0	0
ApoB_R23	12	7867648	7887648	Region18	Gm18337	-3.41125676770022	0.432638629502993	1	0	1	0	0	0
ApoB_R23	12	7887648	7907648	Region19	Gm18387	-3.52026546871491	-0.316316915670597	1	0	1	0	0	0
ApoB_R23	12	7907648	7927648	Region20		-1.70452703116595	1.44521066654219	1	0	0	0	0	0
ApoB_R23	12	7927648	7947648	Region21		-0.362215892111713	-0.308539811844949	0	0	0	0	0	0
ApoB_R23	12	7947648	7967648	Region22	Gm48633	-1.45430638492973	0.706824349667819	1	0	0	0	0	0
ApoB_R23	12	7967648	7987648	Region23	Apob	NA	NA	NA	NA	NA	NA	NA	NA
ApoB_R23	12	7987648	8007648	Region24		-1.09220828361848	1.89228936804023	0	0	0	0	0	0
ApoB_R23	12	8007648	8027648	Region25		-0.478015836167673	3.05455187689211	0	0	0	0	0	0
ApoB_R23	12	8027648	8047648	Region26		-0.383721994950501	2.33992291103212	0	0	0	0	0	0
ApoB_R23	12	8047648	8067648	Region27		-0.708390045167148	1.14914496699412	0	0	0	0	0	0
ApoB_R23	12	8067648	8087648	Region28		1.0663662941608	1.34481966874305	0	0	0	0	0	0
ApoB_R23	12	8087648	8107648	Region29		2.77938752389422	0.397685456711794	0	0	0	0	0	0
ApoB_R23	12	8107648	8127648	Region30		1.8111264795711	0.371497803946668	0	0	0	0	0	0
ApoB_R23	12	8127648	8147648	Region31		2.00584300356235	0.312591151155871	0	0	0	0	0	0
ApoB_R23	12	8147648	8167648	Region32		1.58795520912823	0.572401837498361	0	0	0	0	0	0
ApoB_R23	12	8167648	8187648	Region33		0.81509411051448	0.488658696156088	0	0	0	0	0	0
ApoB_R23	12	8187648	8207648	Region34	Ldah	0.626897634274351	-0.489823402066616	0	0	0	0	0	0
ApoB_R23	12	8207648	8227648	Region35	Gm33037; Ldah	0.481979770838617	-0.768098522445589	0	0	0	0	0	0
ApoB_R23	12	8227648	8247648	Region36		-1.12771701918681	0.455061352995948	0	0	0	0	0	0
ApoB_R23	12	8247648	8267648	Region37		-1.07637089433459	-0.465182447538831	0	0	0	0	0	0
ApoB_R23	12	8267648	8287648	Region38		-0.425717279594536	0.394087605090203	0	0	0	0	0	0
ApoB_R23	12	8287648	8307648	Region39	Gm48898; Gdf7	0.787441908401055	-0.455081538110205	0	0	0	0	0	0
ApoB_R23	12	8307648	8327648	Region40	Hs1bp3	1.57748593496834	0.445453504854354	0	0	0	0	0	0
